epsilon,TT,L
0.1,5.263698630136986,10.103896103896103
0.2,7.018518518518518,8.074561403508772
0.3,6.7440329218107,6.072487644151565
0.4,7.331930808789154,5.6856
0.5,8.78972664463803,6.168995042812077
0.6,10.470232766338407,7.1986323673070665
0.7,12.178981011468322,8.003396029258099
0.7999999999999999,13.629503158613625,8.754471544715447
0.8999999999999999,14.963327948303716,9.690022172949002
0.9999999999999999,16.238176461466892,10.606768044549154
1.0999999999999999,16.52469658481513,10.672012218403971
1.2,16.30251357837565,10.410325175997318
1.3,16.949896126115117,10.735242361222204
1.4,17.281898763704223,10.86080144621874
1.5,17.286396977106023,10.731938357132758
1.5999999999999999,17.46813541106932,10.754941781749256
1.7,17.67191766435623,10.756640062802564
1.8,17.8993399339934,10.827529021558872
1.9,18.14626956698516,10.965283870159167
2.0,18.445058811702022,11.103120759837179
