file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0402-362_lc_liner.csv,4,5,0.8914165454702643,8.639183752241882,2.1332203025100047,12.573376731894536,0.9269719461567493,17.209880936624526
