type,lambda
original,0.7145577047262943
FT_surrogate,0.5067607655283278
FT_surrogate,0.6056639289601381
FT_surrogate,0.578817408743898
FT_surrogate,0.46511633400905766
FT_surrogate,0.5020003084674507
FT_surrogate,0.494594920852804
FT_surrogate,0.3917685941850372
FT_surrogate,0.5272804690014438
FT_surrogate,0.45142836561957916
FT_surrogate,0.4358250231481037
FT_surrogate,0.5414367127259366
FT_surrogate,0.5104360513679773
FT_surrogate,0.539883194394944
FT_surrogate,0.5699006246970554
FT_surrogate,0.4438779326563802
FT_surrogate,0.5221559293528163
FT_surrogate,0.4702361487240744
FT_surrogate,0.47020528231912856
FT_surrogate,0.5271060644214195
FT_surrogate,0.5634856890477892
FT_surrogate,0.6048869625532726
FT_surrogate,0.4559916494035858
FT_surrogate,0.46369835855052094
FT_surrogate,0.49930089396459276
FT_surrogate,0.4650285007133211
FT_surrogate,0.5195733559407661
FT_surrogate,0.5166414199400954
FT_surrogate,0.5437429020881059
FT_surrogate,0.5706506519498662
FT_surrogate,0.6286490547398144
FT_surrogate,0.4928852901589171
FT_surrogate,0.5649049881220292
FT_surrogate,0.5295080185415865
FT_surrogate,0.5581727770068677
FT_surrogate,0.5501687444879405
FT_surrogate,0.4779274376926029
FT_surrogate,0.624017913132435
FT_surrogate,0.47958872075566367
FT_surrogate,0.5300211305833217
Shuffle_surrogate,0.5029065184560043
Shuffle_surrogate,0.5934831268969216
Shuffle_surrogate,0.5532261419492889
Shuffle_surrogate,0.5436094027420479
Shuffle_surrogate,0.581860253151125
Shuffle_surrogate,0.6339761517979065
Shuffle_surrogate,0.5631878526552226
Shuffle_surrogate,0.6124207830821169
Shuffle_surrogate,0.6473642546839463
Shuffle_surrogate,0.7419152196703769
Shuffle_surrogate,0.5087879226509037
Shuffle_surrogate,0.5930863698174657
Shuffle_surrogate,0.5144013396108723
Shuffle_surrogate,0.551975933927762
Shuffle_surrogate,0.6102876348465591
Shuffle_surrogate,0.49256430314957
Shuffle_surrogate,0.7209472589325854
Shuffle_surrogate,0.6041971916483713
Shuffle_surrogate,0.6379399220557928
Shuffle_surrogate,0.6298710517541647
Shuffle_surrogate,0.5501789915993883
Shuffle_surrogate,0.5261007278735266
Shuffle_surrogate,0.4694107162049108
Shuffle_surrogate,0.555323125046662
Shuffle_surrogate,0.6505800041166624
Shuffle_surrogate,0.5377676174257663
Shuffle_surrogate,0.46813989777589043
Shuffle_surrogate,0.7317786869598869
Shuffle_surrogate,0.5730729257085628
Shuffle_surrogate,0.564723173430508
Shuffle_surrogate,0.6193520514059284
Shuffle_surrogate,0.592918505016482
Shuffle_surrogate,0.5997691554360027
Shuffle_surrogate,0.5981348478888711
Shuffle_surrogate,0.41451129385355523
Shuffle_surrogate,0.5750013815185684
Shuffle_surrogate,0.5686957410375408
Shuffle_surrogate,0.5376611875338946
Shuffle_surrogate,0.5722939515387793
