RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.048335709972893465,0.9864451827242525,61.34710743801653,279,0.0035842293906810036,4.1663767990178,0.987375415282392,19.39947780678851,268.513611615245,558,0.0017921146953405018
