epsilon,TT,L
0.1,5.038775510204082,8.618421052631579
0.2,6.711794019933555,7.511406844106464
0.3,8.949546485260772,8.507777777777777
0.4,10.164781906300485,8.613588110403397
0.5,11.592712028377942,9.16745406824147
0.6,12.603332437516796,9.450622406639004
0.7,13.823346116970278,10.11127220007249
0.7999999999999999,15.577477477477478,11.378442706562394
0.8999999999999999,16.444171779141104,11.790464621925295
0.9999999999999999,17.351228733459358,12.291793313069908
1.0999999999999999,18.517792954708842,12.755278555075044
1.2,20.111329170383588,13.936089272127822
1.3,21.075225851285616,14.448865023187698
1.4,21.69400100823391,14.57942196531792
1.5,22.635139627659573,14.977947794779478
1.5999999999999999,24.09057239057239,15.814689265536723
1.7,25.282480148673763,16.515801354401805
1.8,26.722963723477072,17.2602801626751
1.9,28.799574317133736,18.548063462435838
2.0,30.84851266984943,19.858005312726394
