RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.050504070936758176,0.9290365670395726,7.67448275862069,117,0.008547008547008548,2.5633706493011834,0.9588412088829521,7.433656957928803,110.32302405498282,487,0.002053388090349076
