RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05137414965986394,0.8882768361581921,10.7320819112628,59,0.01694915254237288,2.973033695721213,0.9334039548022599,11.758896797153024,124.83978957436634,525,0.0019047619047619048
