RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05117414359060685,0.7397368421052631,5.690283400809717,102,0.00980392156862745,2.1819243376284825,0.8423684210526315,7.266742338251986,69.51891223733004,545,0.001834862385321101
