RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.048462000255063156,0.7417201540436457,4.6113328012769355,48,0.020833333333333332,1.997690597984219,0.8410783055198973,5.235317618857371,63.50228880565959,567,0.001763668430335097
