RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05162086717445889,0.6294836956521739,3.7975409836065572,46,0.021739130434782608,1.778593906787697,0.7277173913043479,4.6513243595310465,51.01820940819423,534,0.0018726591760299626
