time,original,missing,interpolated,mask
0,-9.426612992713801,-9.426612992713801,-9.426612992713801,0
1,2.3874030637581964,2.3874030637581964,2.3874030637581964,0
2,10.803745259861698,10.803745259861698,10.803745259861698,0
3,6.5200287073220675,6.5200287073220675,6.5200287073220675,0
4,-0.4121264408597086,-0.4121264408597086,-0.4121264408597086,0
5,-8.60656541784807,-8.60656541784807,-8.60656541784807,0
6,11.189650778253714,11.189650778253714,11.189650778253714,0
7,-0.6006261618898063,-0.6006261618898063,-0.6006261618898063,0
8,3.6002853980674296,3.6002853980674296,3.6002853980674296,0
9,-1.8575700474123993,-1.8575700474123993,-1.8575700474123993,0
10,7.810453840871872,7.810453840871872,7.810453840871872,0
11,-2.7874320209604826,-2.7874320209604826,-2.7874320209604826,0
12,11.00055928398867,11.00055928398867,11.00055928398867,0
13,5.4792765800353145,5.4792765800353145,5.4792765800353145,0
14,-5.552294123454078,-5.552294123454078,-5.552294123454078,0
15,1.4824622917125103,1.4824622917125103,1.4824622917125103,0
16,12.19031837099804,12.19031837099804,12.19031837099804,0
17,-1.3650821180588046,-1.3650821180588046,-1.3650821180588046,0
18,6.080608317071442,6.080608317071442,6.080608317071442,0
19,7.344934976039246,7.344934976039246,7.344934976039246,0
20,3.5413873659867083,3.5413873659867083,3.5413873659867083,0
21,3.140084059627343,3.140084059627343,3.140084059627343,0
22,10.943721505304499,10.943721505304499,10.943721505304499,0
23,13.216798769960905,13.216798769960905,13.216798769960905,0
24,5.187631899866339,5.187631899866339,5.187631899866339,0
25,16.425483283049235,16.425483283049235,16.425483283049235,0
26,3.7030750576072773,3.7030750576072773,3.7030750576072773,0
27,20.13043970044965,20.13043970044965,20.13043970044965,0
28,7.4488776391862555,7.4488776391862555,7.4488776391862555,0
29,14.722428096295664,14.722428096295664,14.722428096295664,0
30,8.0154184677755,8.0154184677755,8.0154184677755,0
31,31.553758530544524,31.553758530544524,31.553758530544524,0
32,24.843624606367523,24.843624606367523,24.843624606367523,0
33,13.277285416314307,13.277285416314307,13.277285416314307,0
34,29.18431181802009,29.18431181802009,29.18431181802009,0
35,20.213406237345232,20.213406237345232,20.213406237345232,0
36,15.372287453179046,15.372287453179046,15.372287453179046,0
37,18.486706923723577,18.486706923723577,18.486706923723577,0
38,11.06110209889053,11.06110209889053,11.06110209889053,0
39,24.608937819856465,24.608937819856465,24.608937819856465,0
40,16.421429329500988,16.421429329500988,16.421429329500988,0
41,9.930880079664965,9.930880079664965,9.930880079664965,0
42,23.320768231082646,23.320768231082646,23.320768231082646,0
43,15.971485619144994,15.971485619144994,15.971485619144994,0
44,-3.5140182974772323,-3.5140182974772323,-3.5140182974772323,0
45,0.7727805552929082,0.7727805552929082,0.7727805552929082,0
46,10.877505193190153,10.877505193190153,10.877505193190153,0
47,10.56271599940262,10.56271599940262,10.56271599940262,0
48,-5.387997439280446,-5.387997439280446,-5.387997439280446,0
49,-5.588858345112125,-5.588858345112125,-5.588858345112125,0
50,0.0686227605744091,0.0686227605744091,0.0686227605744091,0
51,-1.979830704249649,-1.979830704249649,-1.979830704249649,0
52,-11.611755412350272,-11.611755412350272,-11.611755412350272,0
53,-4.785459642100273,-4.785459642100273,-4.785459642100273,0
54,-13.54623096896681,,-4.923375436405048,1
55,-8.20333319735109,,-5.0612912307098235,1
56,-8.142764800545516,,-5.199207025014599,1
57,-15.179961493313252,,-5.337122819319374,1
58,-0.8509940691945593,,-5.4750386136241485,1
59,-16.988553006366452,,-5.612954407928924,1
60,-4.5144263617163425,,-5.750870202233699,1
61,7.127560050682113,,-5.888785996538474,1
62,-0.7931071749460396,,-6.02670179084325,1
63,-17.621038103722952,,-6.164617585148025,1
64,-7.665685282433192,,-6.3025333794528,1
65,-17.786975021381668,,-6.440449173757575,1
66,2.2919716179758054,,-6.578364968062351,1
67,4.220558272650385,,-6.716280762367125,1
68,-22.701216054766796,,-6.8541965566719005,1
69,-12.834121750390208,,-6.992112350976676,1
70,-17.73527437455326,,-7.130028145281451,1
71,-9.69560950846589,,-7.267943939586226,1
72,1.9972008728342494,,-7.405859733891001,1
73,3.8487148586560593,,-7.543775528195777,1
74,-3.548212742204843,,-7.681691322500551,1
75,-14.879160396466393,,-7.819607116805327,1
76,6.835530805442005,,-7.957522911110102,1
77,-1.8930516289797277,,-8.095438705414878,1
78,-14.040948718134315,,-8.233354499719653,1
79,-5.1483111339788294,,-8.371270294024427,1
80,-1.3113808307960837,,-8.509186088329203,1
81,-7.756794166424482,,-8.647101882633978,1
82,-1.3318681817751665,,-8.785017676938754,1
83,-10.235801065295211,,-8.922933471243528,1
84,-6.804504859775014,,-9.060849265548303,1
85,-7.976954392209057,,-9.198765059853079,1
86,4.271716010946972,,-9.336680854157855,1
87,3.996008818439959,,-9.47459664846263,1
88,1.5722041311838875,,-9.612512442767404,1
89,6.828603073433156,,-9.75042823707218,1
90,5.920171720940794,,-9.888344031376954,1
91,-7.858851977885795,,-10.02625982568173,1
92,1.185673404685177,,-10.164175619986505,1
93,-14.449239658169898,,-10.30209141429128,1
94,7.9863871995402,,-10.440007208596056,1
95,-9.298109868150835,,-10.577923002900832,1
96,-0.3128861566974638,,-10.715838797205606,1
