file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks1313-333_lc_liner.csv,8,4,0.9486301780185696,12.236890933884439,2.736978657650973,17.85410450760617,0.9543700721355477,18.32320557256344
