epsilon,TT,L
0.1,7.913941480206541,9.075247524752475
0.2,12.16708229426434,10.210212765957447
0.3,15.699084668192219,11.833727810650888
0.4,18.452097683155916,13.136910268270121
0.5,20.574485373781148,14.24541552867733
0.6,22.832673267326733,15.373015873015873
0.7,25.53141614306428,16.781137035819913
0.7999999999999999,27.355591874854074,17.770122142186032
0.8999999999999999,30.424624910693023,19.77671755725191
0.9999999999999999,32.61152283050442,21.356499356499356
1.0999999999999999,35.56784916894071,23.25241425241425
1.2,37.74227065382666,25.054156605726114
1.3,39.35336414997432,26.211484593837536
1.4,41.293823915900134,27.277659574468085
1.5,43.194422097076966,28.567040115648716
1.5999999999999999,44.546118474438735,29.337558855487142
1.7,45.93052516411379,30.347762289068232
1.8,47.226670347874105,31.158419497784344
1.9,49.62129840546697,32.706798328902394
2.0,52.43640675956122,34.66838351822504
