file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0235-618_lc_liner.csv,4,3,0.9905614884454799,27.119000385595825,3.5722786831056603,37.99130100243907,0.9806853582554517,19.73178915836091
