epsilon,TT,L
0.1,13.570257611241217,18.92556634304207
0.2,16.95968992248062,17.476038338658146
0.3,21.052594670406734,20.63448275862069
0.4,23.56614077669903,20.72610096670247
0.5,27.405130946018172,22.51851851851852
0.6,30.532766383191596,23.739811912225704
0.7,31.798090040927693,23.400675675675675
0.7999999999999999,31.75585149313963,22.14917753828701
0.8999999999999999,34.23673946957879,23.69260065288357
0.9999999999999999,36.89931610942249,25.232984293193716
1.0999999999999999,37.917328519855594,25.425511197663095
1.2,39.55265017667845,26.234573716439
1.3,41.71009430667132,27.51851851851852
1.4,43.845495032545394,28.553267681289167
1.5,46.81331454737584,30.162949476558943
1.5999999999999999,53.04968944099379,35.075141533710756
1.7,54.362470862470865,35.80143663417137
1.8,55.45602479659047,36.35303107488538
1.9,58.215280541185834,38.31355042016807
2.0,61.12709440130772,40.446070460704604
