RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.03967939401946536,0.6148723640399556,3.6487376509330405,38,0.02631578947368421,1.6765599951855794,0.7316870144284129,4.692170818505338,70.13769873349501,522,0.0019157088122605363
