Brownian motion,Logistic map,Logistic map + noise,Lorenz attractor (x),Lorenz attractor (x) + noise,Sine wave,Sine wave + noise,White noise
3.6805538792473853,5.70975360651372,5.424865926338113,3.9540087070597587,4.07933013638539,4.042505706956809,5.373727667807259,5.955786490787613
2.802657063336658,5.183003982334796,4.839739496288219,3.0974597450575585,3.252525063811581,3.095205465051637,4.801592831383377,5.449871416748568
1.810676849755309,3.4701067500161646,3.1369691709889613,1.9322381788581418,1.9381370077586149,2.742298138289135,2.8915619954720153,3.7254438270501224
3.508362015472087,3.2373918209134387,3.2711966043459193,3.5704367213709776,3.4693234000046207,4.234924570589669,3.2180540668002027,3.4723442875396078
1.4664575598280363,4.144154849793664,3.753513500920622,1.7964306978098166,1.9785166892914,1.6257069095862038,3.8135100774894344,4.443006055854717
2.02091599927199,4.268283717497195,3.917655480702536,2.271641289409106,2.4266241728501563,1.8892622891831656,3.9935252979164595,4.536730781123769
1.822044646060352,2.6879495427376905,2.385140936471618,1.810307301337189,1.7155251206379645,2.8066163141235725,2.092393207755373,2.9243833429782433
1.0690921203413108,2.593334813342152,2.2007021476288435,1.0805967307022757,1.0179281528998918,2.1305914934712833,2.0357595322253523,2.8436776548805014
1.703944804260437,3.935784722330758,3.56644046103005,1.9424370482656974,2.0857110346890915,1.9349002626583414,3.665787513264511,4.18773648657505
0.8585164805759218,2.69102647132115,2.2585172881874898,0.8380120624384959,0.7909066502341219,1.9563820512288583,2.092676239428522,2.9408611319357365
11.001237920798365,12.324874693520096,12.164282548623707,11.196837209051425,11.326313207638172,10.55679984280696,12.409229986320787,12.48909761659678
0.9949364829289264,3.5119123694327636,3.1056722779182375,1.261543673604045,1.4334701977034188,1.1221550441190244,3.231084784317636,3.7868755939747976
4.600937133870567,6.149191914321888,5.89338142058479,4.756675525521999,4.88690666019204,3.9921861844279514,6.0858502476114325,6.348287331816732
0.5817676102752546,2.9036538472570697,2.4534942512679567,0.6473260355186097,0.7331458039152725,1.5240251716781263,2.398225274511595,3.146103195236877
1.4950784187583006,3.6901903054343848,3.3050023972997526,1.6905816972330605,1.8374113401643788,1.472013087579183,3.4512558273136187,3.9399066946954178
0.6100482319023484,2.607554385382458,2.1608454185218804,0.5904553280525459,0.5725937178912709,1.680863982291159,2.1113971294045664,2.855290292023837
0.5747522218037067,2.5634099062776965,2.091305375737234,0.41883567707703945,0.34975551190240983,1.6534847468363523,2.0143741590999897,2.80499198308437
1.541092568674154,2.0688330574430487,1.671527644142041,1.3776473428718814,1.2052150476154921,2.537620300188092,1.3348336942582615,2.273537050316266
1.7878113469496486,3.3979765400467277,3.0335622589131495,1.8620753014213671,1.9150782444852361,2.362503362338755,2.981091934077936,3.5853226070020296
1.1166650726498044,3.19821945638095,2.7900195788291158,1.236967775091088,1.3439472385393674,1.4928476134733337,2.8496179553229393,3.4334608386094625
