epsilon,TT,L
0.1,0.0,0.0
0.2,2.08,2.357142857142857
0.3,2.231638418079096,2.564814814814815
0.4,2.4758771929824563,2.671814671814672
0.5,2.715071507150715,2.759469696969697
0.6,2.9415204678362574,2.891208791208791
0.7,3.2076691081430417,3.0048476454293627
0.7999999999999999,3.398473282442748,3.218671992011982
0.8999999999999999,3.59096149412036,3.416634725948639
0.9999999999999999,3.8059264678982987,3.575922565033273
1.0999999999999999,4.003312255344776,3.7541394882087307
1.2,4.158111652304234,3.935334872979215
1.3,4.344707004344601,4.130896651062297
1.4,4.557274401473297,4.315616180620884
1.5,4.775841102553709,4.526257293692693
1.5999999999999999,4.989651928504233,4.757869554268447
1.7,5.195136339800734,4.94460373896089
1.8,5.40374746389784,5.2130727330983655
1.9,5.657635195035461,5.473246492985972
2.0,5.937262654112262,5.760756007218159
