epsilon,TT,L
0.1,2.942857142857143,4.222222222222222
0.2,3.1717791411042944,3.808333333333333
0.3,3.840659340659341,4.214689265536723
0.4,4.8004587155963305,5.055865921787709
0.5,5.595577746077033,5.7317073170731705
0.6,6.1469418199900545,6.35655737704918
0.7,6.7537543319214475,6.937075599818923
0.7999999999999999,7.311072609859821,7.388848660391021
0.8999999999999999,7.875660300690776,7.946180018558614
0.9999999999999999,8.223123017271766,8.346143509809192
1.0999999999999999,8.57068607068607,8.790353390639924
1.2,8.968691237307258,9.284568703944517
1.3,9.445752660038375,9.89010321797207
1.4,10.093534733172877,10.655325729750627
1.5,10.699649737302977,11.170500182548375
1.5999999999999999,11.385993359586132,11.792169201188603
1.7,12.212369880708152,12.692664490637348
1.8,13.119130303487845,13.473789984927148
1.9,14.314642939326532,14.5507851653859
2.0,15.814047941387274,15.885957446808511
