epsilon,TT,L
0.1,4.524390243902439,5.076923076923077
0.2,3.455108359133127,3.7142857142857144
0.3,3.6848739495798317,2.924882629107981
0.4,4.122199592668024,3.090505274847307
0.5,4.670955566992623,3.437927954748437
0.6,5.0699795942864005,3.7167104465548597
0.7,5.480388459362625,4.001070500076464
0.7999999999999999,5.955973326906082,4.24583850931677
0.8999999999999999,6.4654138055655945,4.511484956324814
0.9999999999999999,6.958308398164772,4.7818006740491095
1.0999999999999999,7.563939685595123,5.099494402311303
1.2,8.381183004003617,5.557239057239057
1.3,9.378565254969748,6.218183466279913
1.4,10.472677975528365,6.922758490921065
1.5,11.866999106877048,7.834871589085072
1.5999999999999999,13.613365735115432,9.040464963263515
1.7,15.239495432796868,10.134354743665291
1.8,17.056108087821354,11.439928195922555
1.9,18.855257896841263,12.818723168536215
2.0,20.338265944143394,14.025487036765783
