epsilon,TT,L
0.1,7.186813186813187,9.069767441860465
0.2,7.097222222222222,13.133333333333333
0.3,7.258278145695364,10.017857142857142
0.4,5.745901639344262,5.621710526315789
0.5,5.802898550724637,5.048042704626335
0.6,6.341004184100418,4.980163360560093
0.7,6.736986301369863,4.998268398268398
0.7999999999999999,6.91505968778696,4.970422535211267
0.8999999999999999,6.987431264728986,4.942959001782532
0.9999999999999999,7.149211908931699,5.009994739610732
1.0999999999999999,7.658750813272609,5.4149357072205735
1.2,7.873672442705422,5.454431960049938
1.3,8.001491795126803,5.511585141596175
1.4,8.189982347749337,5.566645202833226
1.5,8.21259842519685,5.481710748452448
1.5999999999999999,8.519763906277946,5.70262688089773
1.7,8.823150594451784,5.865981788466028
1.8,9.217161510959118,6.063543699848189
1.9,9.96559940431869,6.5305618440008235
2.0,10.692341040462427,6.979948381973397
