RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.049692746891179175,0.976306394027913,18.120481927710845,142,0.007042253521126761,3.4425815557140687,0.9835280753002272,14.78170731707317,191.83863080684597,498,0.002008032128514056
