RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.049900735431832086,0.9007881896659578,18.051601481835828,7.024390243902439,73,0.0136986301369863,2.2880302984705008,0.9417615413486801,7.8739539748953975,109.37738566798704,566,0.0017667844522968198
