file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pmn_j2141-6411_lc_liner.csv,8,5,0.939482700661588,11.655429836556515,2.6750080362786686,15.87903112922111,0.9604264254563075,19.850032121022483
