RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04704961450626784,0.9339363592311419,19.850032121022483,11.42687747035573,110,0.00909090909090909,2.99535306716076,0.9604264254563075,11.88011988011988,148.22721893491124,513,0.001949317738791423
