type,lambda
original,0.8450166050466862
FT_surrogate,0.6570387419807682
FT_surrogate,0.662219197187465
FT_surrogate,0.7161300269018246
FT_surrogate,0.6612506184638619
FT_surrogate,0.5964316856224414
FT_surrogate,0.7021062257343504
FT_surrogate,0.591833047495675
FT_surrogate,0.7589190149978566
FT_surrogate,0.5486770418853871
FT_surrogate,0.5446621425575026
FT_surrogate,0.7447202376154854
FT_surrogate,0.7148669191145596
FT_surrogate,0.4996630488969213
FT_surrogate,0.6756883088454432
FT_surrogate,0.5830077898662127
FT_surrogate,0.6970766213163484
FT_surrogate,0.6006427002382607
FT_surrogate,0.6190418326320709
FT_surrogate,0.6302750828211149
FT_surrogate,0.6402097158192139
FT_surrogate,0.584057571746771
FT_surrogate,0.5802483080106444
FT_surrogate,0.5827886783636829
FT_surrogate,0.7071007001007497
FT_surrogate,0.7675265835500619
FT_surrogate,0.6440359551645188
FT_surrogate,0.6931417522964533
FT_surrogate,0.501479192681632
FT_surrogate,0.6906675629270548
FT_surrogate,0.733194301024798
FT_surrogate,0.5300814595070183
FT_surrogate,0.6056763544088659
FT_surrogate,0.5839538551869495
FT_surrogate,0.6118515080929312
FT_surrogate,0.5274761566595162
FT_surrogate,0.6006524762028941
FT_surrogate,0.5225595118004658
FT_surrogate,0.6152300505084137
FT_surrogate,0.7513369261433255
Shuffle_surrogate,0.32442600995459886
Shuffle_surrogate,0.4567398361421184
Shuffle_surrogate,0.39623849612098483
Shuffle_surrogate,0.4521720861060695
Shuffle_surrogate,0.5378767216624531
Shuffle_surrogate,0.3659140478387651
Shuffle_surrogate,0.4215848497117065
Shuffle_surrogate,0.41491551308942315
Shuffle_surrogate,0.4421949618591743
Shuffle_surrogate,0.4916061104747365
Shuffle_surrogate,0.4371807917360721
Shuffle_surrogate,0.41645673550677603
Shuffle_surrogate,0.39298455930814913
Shuffle_surrogate,0.4082597417025598
Shuffle_surrogate,0.3597492517273572
Shuffle_surrogate,0.38667604258478155
Shuffle_surrogate,0.3901604130375916
Shuffle_surrogate,0.3413676659862135
Shuffle_surrogate,0.3691645952049043
Shuffle_surrogate,0.40096982455169683
Shuffle_surrogate,0.3685127222815734
Shuffle_surrogate,0.3647330891219086
Shuffle_surrogate,0.40536617106096956
Shuffle_surrogate,0.3794798899068594
Shuffle_surrogate,0.32731961360212575
Shuffle_surrogate,0.3089866803186001
Shuffle_surrogate,0.338299399449501
Shuffle_surrogate,0.3968740962892079
Shuffle_surrogate,0.3476303193954187
Shuffle_surrogate,0.5453037777802199
Shuffle_surrogate,0.47853365545496745
Shuffle_surrogate,0.4124982967085915
Shuffle_surrogate,0.43264558752689514
Shuffle_surrogate,0.3973809635758988
Shuffle_surrogate,0.4357026229240134
Shuffle_surrogate,0.5679256792135842
Shuffle_surrogate,0.41775351174580705
Shuffle_surrogate,0.3773313187014493
Shuffle_surrogate,0.39362347672381137
