RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.049167754752346714,0.9424745092071222,11.03921568627451,146,0.00684931506849315,2.802226595114466,0.9655303606756962,10.40935192780968,140.2808181315644,517,0.0019342359767891683
