file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0502+049_lc_liner.csv,5,5,0.9073053985652801,8.794253472901248,2.3905670363135103,13.095091494360423,0.8909255645386116,15.738457052925298
