epsilon,TT,L
0.1,10.415686274509804,11.152542372881356
0.2,7.910482921083628,6.0573613766730405
0.3,7.484262838210933,5.218803418803419
0.4,8.323295257874697,5.764300847457627
0.5,9.307711950970377,6.423592493297587
0.6,9.022661801421163,6.296766743648961
0.7,8.717014399059654,6.042854035240374
0.7999999999999999,8.685127715445214,5.814363143631437
0.8999999999999999,8.634719710669078,5.648797250859107
0.9999999999999999,9.156958977683118,5.919970175220579
1.0999999999999999,10.019459747645282,6.422646400377047
1.2,11.567490842490843,7.396693217475259
1.3,13.077494995710609,8.293489065606362
1.4,14.757921291624621,9.354092760478256
1.5,16.364737121614446,10.428849090656671
1.5999999999999999,18.219390644467097,11.595396193005755
1.7,19.69663053722903,12.526356114005516
1.8,21.29285099052541,13.591931854709097
1.9,23.202794463306347,14.965344827586208
2.0,26.045137405667095,16.97091807641133
