RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05127197229855525,0.8069417340395874,15.738457052925298,5.177996422182469,50,0.02,2.0824968147221217,0.8909255645386116,7.410434782608696,95.4534632034632,529,0.001890359168241966
