RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.051315291957003184,0.24,4.676968421052631,2.2482598607888633,9,0.1111111111111111,0.6074607653172798,0.38823529411764707,2.580246913580247,27.628901518680703,561,0.0017825311942959
