epsilon,TT,L
0.1,2.45,3.2142857142857144
0.2,2.466666666666667,3.2
0.3,2.9076305220883536,3.3333333333333335
0.4,3.1991404011461317,2.95221843003413
0.5,3.6055923473142015,2.955357142857143
0.6,4.054415700267618,3.203842940685046
0.7,4.530485917672547,3.4707505518763795
0.7999999999999999,4.775799086757991,3.580227540211848
0.8999999999999999,5.208930540242558,3.811778992106861
0.9999999999999999,5.708544303797468,4.118374558303887
1.0999999999999999,6.178756840185211,4.434514637904468
1.2,6.740797940797941,4.819405940594059
1.3,7.508462013588635,5.379310344827586
1.4,8.254697785757031,5.925676903507178
1.5,8.921232480018533,6.348022206800833
1.5999999999999999,9.460145727533671,6.654077812143903
1.7,9.923044307822769,6.875095785440613
1.8,10.547348682154391,7.157438684094581
1.9,11.231504571903574,7.583902368153422
2.0,11.988082793226008,7.981039931054295
