RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.0564117431640625,0.7212604814714634,12.7856442828547,3.362547288776797,38,0.02631578947368421,1.5874404291304256,0.8421693264809305,4.346945898778359,56.329901624342256,512,0.001953125
