RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04970823688271605,0.6865146737812272,2.910539845758355,16,0.0625,1.317519547020451,0.35562697065243754,2.669549385525717,25.404009376768247,576,0.001736111111111111
