RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05109871139474534,0.8686428363847719,16.999310015361708,5.061812023708722,48,0.020833333333333332,2.005676004920237,0.9282185411217669,5.99530736743313,94.28534418948927,519,0.0019267822736030828
