time,data
0,2.13643e-08
1,6.82551e-08
2,4.56022e-09
3,5.306719999999999e-09
4,9.96057e-08
5,6.527785e-08
6,3.095e-08
7,3.180685e-08
8,3.26637e-08
9,2.754956016686464e-08
10,1.79297e-08
11,6.9592199999999995e-09
12,8.945269999999998e-08
13,6.916034814814815e-08
14,3.1474551851851865e-08
15,1.11822e-08
16,1.90767e-08
17,2.2922000000000002e-08
18,4.25707e-08
19,4.00739e-08
20,4.3102665625000004e-08
21,4.976595e-08
22,5.6429234375e-08
23,5.9458e-08
24,2.88213e-08
25,6.29059e-08
26,4.36474e-08
27,1.68857e-08
28,1.7521898204065186e-08
29,1.9734985297019266e-08
30,2.39817e-08
31,9.26883e-08
32,4.49664e-08
33,8.29805e-08
34,5.89153e-08
35,1.4049800000000001e-08
36,1.748763985764333e-08
37,2.5176901937508883e-08
38,3.31812e-08
39,4.04137e-08
40,2.53398e-08
41,7.127230000000001e-08
42,3.57624e-08
43,5.39664e-09
44,1.3326074074074077e-08
45,2.805216592592593e-08
46,3.59816e-08
47,2.4132e-08
48,1.5281602201275403e-08
49,1.0828700000000001e-08
50,2.77349e-08
51,7.0707e-08
52,1.5938e-08
53,2.48378e-08
54,2.3283022398409197e-08
55,2.01463e-08
56,1.4648333884309577e-08
57,7.752376386599232e-09
58,4.363669999999999e-09
59,1.19521e-08
60,2.0330758124458297e-08
61,2.5152e-08
62,1.5329589999999997e-08
63,5.50718e-09
64,8.088568353713398e-09
65,1.3873700000000001e-08
66,2.9423516260065072e-08
67,5.1589141463365855e-08
68,6.28673e-08
69,3.9876700000000004e-08
70,2.72155e-08
71,4.45248e-09
72,2.70041e-08
73,3.281010331297697e-08
74,3.4952300000000004e-08
75,4.341039999999999e-09
76,2.0955e-08
77,2.148591855109652e-08
78,2.1755609275548266e-08
79,2.18307e-08
80,2.02008e-08
81,1.53967e-08
82,9.45907e-08
83,5.0270200000000004e-08
84,1.36888e-08
85,8.004449999999998e-09
86,6.38385e-09
87,8.509524247966045e-09
88,1.32448e-08
89,2.561022355917147e-08
90,4.310684511291906e-08
91,5.1992800000000004e-08
92,2.50903e-08
93,3.02014e-08
94,2.245666274343644e-08
95,1.19259e-08
96,7.679469999999998e-09
97,2.5289e-08
98,1.4927332130608254e-08
99,3.4282399999999997e-09
100,2.0356199999999996e-09
101,1.01503e-08
102,1.557827146663051e-08
103,2.055707989995933e-08
104,2.465182259997289e-08
105,2.7427596866657628e-08
106,2.84495e-08
107,2.66786504e-08
108,2.24558552e-08
109,1.74157448e-08
110,1.31929496e-08
111,1.14221e-08
112,2.54434e-08
113,1.02504e-07
114,2.35965e-08
115,4.773385000000001e-08
116,7.18712e-08
117,1.78382e-08
118,2.23195e-08
119,1.95581e-08
120,7.80263e-09
121,2.84793e-08
122,2.59334e-08
123,1.5738219042568453e-08
124,7.4210999999999995e-09
125,2.34189e-08
126,2.2459759375e-08
127,2.034965e-08
128,1.8239540625e-08
129,1.72804e-08
130,1.7803259375e-08
131,1.895355e-08
132,2.0103840625e-08
133,2.06267e-08
134,1.994955e-08
135,1.92724e-08
136,2.0548790625e-08
137,2.335685e-08
138,2.6164909375000002e-08
139,2.74413e-08
140,1.81839e-08
141,5.43216e-08
142,6.67311e-08
143,1.87363e-08
144,3.83959e-08
145,1.94126e-08
146,6.30521e-08
147,5.9138500000000004e-08
148,5.6834e-08
149,4.06499e-08
150,2.5195755810867404e-08
151,1.59594e-08
152,1.446542483662636e-08
153,1.3559234640535405e-08
154,1.32542e-08
155,1.62418e-08
156,2.01769e-08
157,1.31619e-07
158,1.9418e-08
159,1.52971e-08
160,9.747260000000001e-08
161,2.8158900000000002e-08
162,3.10267e-08
163,3.79243e-08
164,1.05212e-08
165,3.03904e-08
166,5.84781e-08
167,1.16354e-08
168,6.443409999999999e-09
169,2.94997e-08
170,7.422819999999999e-09
171,1.029248875e-08
172,1.660576e-08
173,2.291903125e-08
174,2.57887e-08
175,1.71843e-08
176,1.2556655687292652e-08
177,9.160902334426103e-09
178,6.33962e-09
179,3.9870099999999994e-09
180,2.2032800000000002e-08
181,8.182779999999999e-09
182,1.04051e-08
183,2.8608700000000002e-08
184,2.547781899778041e-08
185,1.97478e-08
186,1.3712800000000001e-08
187,3.66755e-08
188,6.0591e-08
189,4.38143e-08
190,2.6840384748428668e-08
191,1.34293e-08
192,6.736249999999999e-09
193,2.0604375e-08
194,3.44725e-08
195,1.78782e-08
196,4.76857e-08
197,5.53847e-08
198,4.63699e-08
199,1.1356100000000001e-07
200,2.89437e-08
201,2.74147e-08
202,4.63495e-09
203,3.41973e-08
204,2.87015e-08
205,1.81735e-08
206,6.33786e-08
207,2.3209e-08
208,3.17056e-08
209,2.3625500000000002e-08
210,1.99025e-08
211,2.1540900000000002e-08
212,3.96851e-08
213,3.2868e-09
214,5.617970233649992e-09
215,1.1521096022855538e-08
216,1.93606e-08
217,3.2844200000000004e-08
218,2.627657462623684e-08
219,1.76726e-08
220,1.3791167701504873e-08
221,1.0849429961863547e-08
222,9.68313e-09
223,2.6468065e-08
224,4.3253000000000004e-08
225,4.0857800000000003e-08
226,6.17473e-08
227,8.080910860580508e-08
228,9.10829e-08
229,4.2746600000000004e-08
230,1.41023e-08
231,1.91831e-08
232,2.60937e-08
233,5.7027100000000004e-08
234,9.359069999999999e-09
235,2.24917e-08
236,1.936036186100269e-08
237,1.60216e-08
238,1.57772e-08
239,4.66305e-08
240,3.25874e-09
241,1.99297e-08
242,3.78629e-08
243,1.37898e-08
244,1.31323e-08
245,2.93174e-08
246,3.5157e-08
247,2.104237e-08
248,6.927739999999999e-09
249,1.38227e-08
250,2.2930399092753998e-08
251,3.302562417117773e-08
252,4.13377e-08
253,4.67146e-08
254,4.63485e-08
255,1.15923e-08
256,3.16307e-08
257,2.201e-08
258,2.15868e-08
259,2.90564e-08
260,4.63369e-08
261,5.019703303256259e-08
262,5.15786e-08
263,5.150530261229272e-08
264,5.1288e-08
265,3.505569738770729e-08
266,1.89674e-08
267,4.4712000000000004e-08
268,3.17613e-08
269,2.9640900000000002e-08
270,3.79971e-08
271,6.400989999999999e-09
272,4.2147e-08
273,2.11663e-08
274,2.13645e-08
275,4.8103000000000004e-08
276,1.60431e-08
277,3.97211e-08
278,4.2077e-08
279,2.97074e-08
280,3.182832138232756e-08
281,3.80066e-08
282,7.24542e-08
283,6.18923e-08
284,1.83545e-08
285,9.97183e-08
286,2.45849e-08
287,6.650544999999999e-08
288,1.0842600000000001e-07
289,5.51929e-08
290,1.76572e-08
291,2.70158e-08
292,5.7324456784440194e-08
293,8.10383e-08
294,6.743665185185185e-08
295,4.2176448148148144e-08
296,2.8574800000000002e-08
297,7.447669999999998e-08
298,7.428679999999998e-08
299,5.22060038706073e-08
300,2.28362e-08
301,1.16709e-08
302,1.58657e-08
303,3.78388e-09
304,1.296329e-08
305,2.21427e-08
306,1.88246e-08
307,2.07503e-08
308,2.55278e-08
309,3.04167e-08
310,3.94993e-08
311,4.19507e-08
312,2.9277500000000002e-08
313,1.66043e-08
314,3.05613e-08
315,4.58107e-09
316,6.60855e-08
317,1.0092756690956937e-07
318,1.1691600000000001e-07
319,3.28461e-08
320,2.1672380479972688e-08
321,1.80134e-08
322,3.19398e-08
323,3.789199471207806e-08
324,4.03961e-08
325,3.476937037037037e-08
326,2.431972962962963e-08
327,1.8693e-08
328,3.7662274074074075e-08
329,7.28909259259259e-08
330,9.18602e-08
331,7.88975171875e-08
332,5.0379615e-08
333,2.18617128125e-08
334,8.899029999999999e-09
335,2.58643e-08
336,3.88259e-08
337,1.57976e-08
338,1.17129e-08
339,1.5919e-08
340,2.2119239444270314e-08
341,3.3583000000000004e-08
342,7.933979999999998e-08
343,4.90673e-08
344,1.9804e-08
345,6.11065e-08
346,1.0240900000000001e-07
347,8.529397211069021e-08
348,5.036176644360263e-08
349,2.22317e-08
350,9.24937e-09
351,2.5960335e-08
352,4.26713e-08
353,1.32709e-08
354,8.68621e-09
355,2.12417e-08
356,1.31544e-08
357,1.60403e-08
358,7.14762e-08
359,6.18196e-08
360,5.0692400000000003e-08
361,8.218279999999998e-09
362,1.18389e-08
363,9.53369e-08
364,4.1522200000000004e-08
365,3.84368e-08
366,1.3627500000000002e-07
367,1.64631e-07
368,1.0224400000000001e-07
369,1.1485300000000002e-07
370,1.28868e-07
371,7.270219999999998e-08
372,4.58316e-08
373,8.20115e-08
374,1.57718e-07
375,1.48352e-07
376,2.1508200000000002e-07
377,1.17002e-07
378,1.49195e-07
379,8.17043e-08
380,1.1016700000000001e-07
381,8.301529999999998e-08
382,1.0407600000000001e-07
383,1.88018e-07
384,1.1899500000000001e-07
385,1.50507e-07
386,8.79013e-08
387,4.43446e-08
388,6.58149e-08
389,3.9778e-08
390,1.6428500000000002e-07
391,7.04767e-08
392,1.0729800000000001e-07
393,1.9104700000000002e-08
394,5.98332e-08
395,1.80698e-08
396,1.46935e-08
397,4.20901e-08
398,1.95912e-08
399,5.45068e-08
400,5.0228100000000004e-08
401,3.20495e-08
402,1.1845e-07
403,1.0830000000000001e-07
404,7.88557e-08
405,7.37269e-08
406,7.652679999999998e-08
407,4.51007e-08
408,9.98321e-08
409,1.58024e-07
410,1.3886900000000002e-07
411,1.5796300000000002e-07
412,2.17991e-07
413,1.0213700000000001e-07
414,1.1052900000000001e-07
415,1.4430400000000002e-07
416,1.33042e-07
417,1.43473e-07
418,1.5390400000000003e-07
419,9.18364e-08
420,2.06241e-08
421,1.58881e-08
422,8.06501e-08
423,8.585839999999998e-08
424,9.45815e-08
425,5.0282e-08
426,8.52261e-08
427,9.51629e-08
428,1.26641e-07
429,9.18338e-08
430,1.3335e-07
431,2.50745e-08
432,7.016330000000001e-08
433,7.98662e-08
434,6.99568e-08
435,2.58085e-08
436,1.16746e-07
437,4.64832e-08
438,6.43468e-08
439,1.34798e-07
440,5.19482e-08
441,1.9738600000000002e-07
442,4.72785e-08
443,6.14915e-08
444,3.52592e-08
445,6.42987e-08
446,1.32605e-07
447,5.54714e-08
448,8.00416e-08
449,1.38838e-07
450,8.19997e-08
451,6.24467e-08
452,1.7315900000000002e-07
453,9.20343e-08
454,1.0919000000000001e-07
455,7.882109999999998e-08
456,9.238410000000001e-08
457,1.63883e-07
458,1.0134500000000001e-07
459,3.73722e-08
460,8.9843e-08
461,1.6020000000000002e-07
462,2.28258e-08
463,1.95743e-07
464,1.50576e-07
465,6.87762e-08
466,1.2028300000000002e-07
467,1.0655900000000001e-07
468,9.99085e-08
469,1.53775e-07
470,7.758779999999998e-08
471,4.41134e-09
472,9.21111e-08
473,1.0174400000000001e-07
474,1.23406e-07
475,8.969059999999998e-08
476,4.40905e-08
477,2.69946e-08
478,1.29584e-07
479,1.1070400000000001e-07
480,1.41743e-07
481,1.15449e-07
482,8.57641e-08
483,7.720169999999999e-09
484,1.55026e-08
485,8.98111e-08
486,4.42494e-08
487,7.75e-08
488,4.83158e-08
489,8.66838e-08
490,7.903459999999998e-08
491,4.15875e-08
492,1.31083e-07
493,7.88885e-08
494,1.27179e-07
495,7.25094e-08
496,8.905979999999998e-08
497,7.48951e-08
498,5.97418e-08
499,7.26181e-08
500,9.96614e-08
501,9.881612146658514e-08
502,9.632564859972045e-08
503,9.225802549947586e-08
504,8.668129626592121e-08
505,7.966350499912645e-08
506,7.127269579916138e-08
507,6.157691276609594e-08
508,5.06442e-08
509,2.66986e-08
510,2.7826589195438284e-08
511,3.15109e-08
512,8.25651e-08
513,3.3861e-08
514,1.8772413574453626e-08
515,1.29557e-08
516,2.588614606770285e-08
517,4.95603e-08
518,7.45231e-08
519,7.24952e-08
520,4.89806e-08
521,4.92274e-08
522,5.9432e-08
523,5.47472e-08
524,2.88829e-08
525,6.68725e-08
526,1.0462200000000001e-07
527,1.1974700000000002e-07
528,1.1552700000000001e-07
529,7.22086e-08
530,2.55212e-08
531,4.7957703703703696e-08
532,8.962549629629626e-08
533,1.1206200000000001e-07
534,5.3728500000000004e-08
535,1.1292975000000001e-07
536,1.7213100000000002e-07
537,6.26854e-08
538,2.30159e-08
539,5.43795e-08
540,4.0695e-08
541,2.3191600000000002e-08
542,4.02517e-08
543,6.22788e-08
544,6.0334e-08
545,3.32367e-08
546,1.45352e-08
547,4.267e-08
548,1.65324e-08
549,1.64282e-08
550,6.30164e-08
551,6.93581e-08
552,6.48381e-08
553,3.79771e-08
554,1.46041e-08
555,5.01732e-08
556,4.90172e-08
557,3.91353e-08
558,8.99573e-08
559,5.55023e-08
560,7.494859999999998e-08
561,2.64754e-08
562,4.20769e-08
563,1.1867700000000001e-07
564,5.19624e-08
565,1.52853e-08
566,5.5632600000000004e-08
567,2.3838299999999996e-09
568,1.83285e-08
569,1.965002295792689e-08
570,2.0994600000000002e-08
571,4.03556e-08
572,2.88522e-08
573,4.35841e-08
574,3.16987e-08
575,3.005035348000098e-08
576,2.95073e-08
577,5.04794e-08
578,2.6733000000000002e-08
