epsilon,TT,L
0.1,0.0,0.0
0.2,2.107142857142857,2.0625
0.3,2.426767676767677,2.2195121951219514
0.4,2.812717770034843,2.357615894039735
0.5,3.299360146252285,2.713997985901309
0.6,3.932145090681676,3.1054545454545455
0.7,4.802871058702896,3.62143170838823
0.7999999999999999,5.666666666666667,4.281495327102804
0.8999999999999999,6.607150153217569,5.005333333333334
0.9999999999999999,7.229544613106257,5.51530612244898
1.0999999999999999,7.766476126429052,5.947597067607928
1.2,8.14455990220049,6.280138339920948
1.3,8.386620689655173,6.427437141596824
1.4,8.616116751269036,6.508862776339375
1.5,8.857278218642662,6.482270773638969
1.5999999999999999,9.146815642458101,6.543539094650206
1.7,9.425649765658287,6.607301733394692
1.8,9.617766086604613,6.6883398352839185
1.9,9.919270327964293,6.821389496717725
2.0,10.315074950504384,7.050414637356852
