file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
4c+38.41_lc_liner.csv,18,4,0.6981222234317739,4.811996900414917,1.7152913621411858,6.793683920734677,0.707469745444429,10.63958135217672
