RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.052165079365079366,0.555014605647517,10.63958135217672,2.93598233995585,11,0.09090909090909091,1.3378010090572323,0.707469745444429,3.6498026551847866,46.64418060802303,525,0.0019047619047619048
