file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0920-39_lc_liner.csv,16,5,0.9816661552304051,39.25020170554289,3.4343886013881813,25.06835664775387,0.9612051176227817,25.536646755564576
