RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.050407817818220374,0.9720046417174355,15.229545454545455,136,0.007352941176470588,3.3084929642615446,0.9770089933275312,9.663558106169297,149.88843930635838,523,0.0019120458891013384
