time,data
0,5.74276e-08
1,1.35686e-07
2,1.40636e-07
3,1.0433100000000001e-07
4,2.11292e-07
5,8.878e-08
6,1.60091e-07
7,7.94026e-08
8,2.7186700000000003e-07
9,1.6116300000000003e-07
10,1.52975e-07
11,1.21697e-07
12,6.05947e-08
13,6.09573e-08
14,1.29117e-07
15,7.50567e-08
16,1.60678e-07
17,1.4572700000000002e-07
18,1.28436e-07
19,1.4815800000000002e-07
20,1.82446e-08
21,3.42435e-08
22,4.344508084762057e-08
23,5.02736e-08
24,5.710803012330693e-08
25,6.07708e-08
26,5.061229999999999e-08
27,4.04538e-08
28,4.26396e-08
29,6.0757e-08
30,2.98887e-08
31,7.930834999999998e-08
32,1.28728e-07
33,8.993340000000002e-08
34,5.11388e-08
35,1.2302240000000002e-07
36,1.94906e-07
37,1.4662000000000003e-07
38,1.7729100000000002e-07
39,1.63783e-07
40,2.0244900000000002e-07
41,3.2461000000000005e-07
42,2.4772700000000003e-07
43,2.1833300000000003e-07
44,2.9135e-07
45,2.35548e-07
46,1.53076e-07
47,1.6669000000000002e-07
48,2.6537700000000003e-07
49,2.84202e-07
50,2.2348000000000001e-07
51,3.7999500000000004e-07
52,3.0703700000000005e-07
53,3.3587900000000004e-07
54,3.0903700000000004e-07
55,3.63631e-07
56,2.25738e-07
57,1.7324e-07
58,2.3169800000000001e-07
59,2.1136900000000002e-07
60,3.2795800000000003e-07
61,4.08536e-07
62,2.3485800000000002e-07
63,2.2658500000000001e-07
64,2.08376e-07
65,9.822950000000001e-08
66,1.0672375e-07
67,1.15218e-07
68,7.02678e-08
69,2.20643e-08
70,4.53226e-08
71,8.45978e-08
72,2.96765e-08
73,4.4718000000000004e-08
74,9.17617e-08
75,1.1909800000000001e-07
76,8.37962e-08
77,1.67453e-07
78,1.52487e-07
79,1.56617e-07
80,1.5441100000000002e-07
81,3.18769e-07
82,2.0787500000000003e-07
83,3.3797000000000005e-07
84,1.6298000000000002e-07
85,2.3658000000000002e-07
86,2.25324e-07
87,1.5541e-07
88,2.91963e-07
89,3.1891000000000004e-07
90,1.5651400000000002e-07
91,2.0926900000000002e-07
92,1.0324500000000001e-07
93,2.63236e-07
94,4.6106000000000003e-07
95,3.1237000000000004e-07
96,3.09164e-07
97,2.6774400000000004e-07
98,1.9463200000000002e-07
99,3.3736300000000003e-07
100,2.1552300000000002e-07
101,2.8118800000000004e-07
102,1.22284e-07
103,1.60375e-07
104,2.7708200000000005e-07
105,3.0925400000000005e-07
106,1.60234e-07
107,7.86497e-08
108,1.6130000000000002e-07
109,1.6371e-07
110,2.7805600000000004e-07
111,1.9750000000000001e-07
112,1.4885500000000002e-07
113,1.76783e-07
114,1.56253e-07
115,1.11574e-07
116,8.07252e-08
117,1.46839e-07
118,1.95653e-07
119,1.26735e-07
120,1.6367800000000002e-07
121,1.54851e-07
122,2.3257500000000003e-07
123,1.8447600000000002e-07
124,1.56416e-07
125,7.78713e-08
126,7.01973e-08
127,4.76421e-08
128,1.22774e-07
129,7.6499e-08
130,9.1643e-08
131,9.61373e-08
132,1.24048e-07
133,4.0083900000000006e-07
134,4.7603700000000004e-07
135,3.42976e-07
136,1.67518e-07
137,1.2782600000000002e-07
138,1.59484e-07
139,1.2698500000000002e-07
140,1.29299e-07
141,1.0094600000000001e-07
