file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pmn_j1913-3630_lc_liner.csv,24,4,0.9960047075372891,20.644296266126265,3.6139380624304804,19.42719234546056,0.9719598583234947,27.116425916039525
