RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.03666031855955679,0.9940968122786304,27.116425916039525,20.790123456790123,58,0.017241379310344827,3.582407097193895,0.9719598583234947,6.90356394129979,150.67911714770798,304,0.003289473684210526
