epsilon,TT,L
0.1,15.21611253196931,19.933110367892976
0.2,20.496062992125985,18.78627968337731
0.3,24.70010504201681,20.700267618198037
0.4,31.56590909090909,23.91298245614035
0.5,37.05965061780997,26.809823677581864
0.6,38.7256027554535,26.460758142018154
0.7,41.16789667896679,28.104231166150672
0.7999999999999999,40.314833501513625,26.8515625
0.8999999999999999,32.93213367609255,20.89252336448598
0.9999999999999999,28.742200674536257,17.794054633101233
1.0999999999999999,24.947088129187424,14.949798771446728
1.2,22.4524231678487,13.15842997323818
1.3,21.76193103448276,12.781062124248496
1.4,20.649791165675232,12.07287696295167
1.5,19.628741120298127,11.398860794665184
1.5999999999999999,19.773000567214975,11.460460730163007
1.7,20.336516598453844,11.82825409725044
1.8,20.47363150867824,11.908538197197991
1.9,20.723443824526857,12.002320783909232
2.0,20.737788655954027,11.915456238361266
