epsilon,TT,L
0.1,3.705607476635514,8.156862745098039
0.2,5.574468085106383,8.660194174757281
0.3,6.146892655367232,7.193396226415095
0.4,6.9516324062877874,6.24235294117647
0.5,7.238510301109351,5.921965317919075
0.6,7.298735511064278,5.650467289719626
0.7,7.375046834020233,5.55328947368421
0.7999999999999999,7.316204458945079,5.32093023255814
0.8999999999999999,7.327359866638883,5.161246148579254
0.9999999999999999,7.3821697803998685,5.12814465408805
1.0999999999999999,7.3362229927980795,5.008688456764585
1.2,7.36440962506995,4.950786402841198
1.3,7.482210741787698,4.95717775542463
1.4,7.735353713329222,5.053179337479375
1.5,8.08463050958545,5.239256678281069
1.5999999999999999,8.51723602484472,5.452068074105989
1.7,8.993597379392495,5.71882615759545
1.8,9.570351029881056,6.04998051441933
1.9,10.137727110794442,6.381654846335698
2.0,10.77610984632897,6.750209868482417
