file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
txs2241+406_lc_liner.csv,10,5,0.9068861339686695,9.62721356026109,2.2572512135201626,14.483814640089722,0.9852088167053364,19.292905685935153
