RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.050810305001823604,0.9802784222737819,19.292905685935153,11.797556719022687,92,0.010869565217391304,2.641380124846345,0.9852088167053364,16.590964590964592,231.98647430117222,521,0.0019193857965451055
