type,lambda
original,0.6962089205244693
FT_surrogate,0.659562572926095
FT_surrogate,0.5698096864648671
FT_surrogate,0.5518631946033178
FT_surrogate,0.5650413398214202
FT_surrogate,0.5548770918016487
FT_surrogate,0.6272963315628984
FT_surrogate,0.5510583758753516
FT_surrogate,0.49745123911895234
FT_surrogate,0.6107739079271691
FT_surrogate,0.5485998678137358
FT_surrogate,0.585128489903489
FT_surrogate,0.48567839337459534
FT_surrogate,0.4955297657606562
FT_surrogate,0.5660026652261009
FT_surrogate,0.5600579600178557
FT_surrogate,0.5722411980494037
FT_surrogate,0.5492951299372478
FT_surrogate,0.5431270759907383
FT_surrogate,0.6168163018466158
FT_surrogate,0.6108461228842362
FT_surrogate,0.6041617510201182
FT_surrogate,0.5702519257374979
FT_surrogate,0.569720671687707
FT_surrogate,0.5037586964093291
FT_surrogate,0.6236053074974643
FT_surrogate,0.6182363589361674
FT_surrogate,0.6388674413412055
FT_surrogate,0.4870119642164412
FT_surrogate,0.4829528028640151
FT_surrogate,0.659313743262702
FT_surrogate,0.5879472060747083
FT_surrogate,0.5922740781216894
FT_surrogate,0.48507044456089565
FT_surrogate,0.5989998793407725
FT_surrogate,0.47345139910157497
FT_surrogate,0.5425761628511016
FT_surrogate,0.6773013241632715
FT_surrogate,0.6357642155824874
FT_surrogate,0.5521099107479841
Shuffle_surrogate,0.49548907020834076
Shuffle_surrogate,0.4756815608873741
Shuffle_surrogate,0.44466028808654273
Shuffle_surrogate,0.48430606959707545
Shuffle_surrogate,0.4575248693438409
Shuffle_surrogate,0.465571230225814
Shuffle_surrogate,0.5242639700081719
Shuffle_surrogate,0.5169919840517668
Shuffle_surrogate,0.5241961295466825
Shuffle_surrogate,0.49017194810057346
Shuffle_surrogate,0.4098652299070581
Shuffle_surrogate,0.4950876432758454
Shuffle_surrogate,0.4573846971880286
Shuffle_surrogate,0.4607916270856725
Shuffle_surrogate,0.4505805141364599
Shuffle_surrogate,0.4850299631079779
Shuffle_surrogate,0.4500536242060253
Shuffle_surrogate,0.5293893968128129
Shuffle_surrogate,0.581164862460584
Shuffle_surrogate,0.4349500061258202
Shuffle_surrogate,0.5664095913391061
Shuffle_surrogate,0.5446140449075165
Shuffle_surrogate,0.42705542014900233
Shuffle_surrogate,0.43873544427404493
Shuffle_surrogate,0.4636801159773211
Shuffle_surrogate,0.5232541508523866
Shuffle_surrogate,0.5211235550237701
Shuffle_surrogate,0.5428384504209225
Shuffle_surrogate,0.4604383758076683
Shuffle_surrogate,0.434807452340288
Shuffle_surrogate,0.5194466081462463
Shuffle_surrogate,0.48775495708723
Shuffle_surrogate,0.5695698817713285
Shuffle_surrogate,0.3938605730639834
Shuffle_surrogate,0.44091861987093617
Shuffle_surrogate,0.4760241884366637
Shuffle_surrogate,0.4848954355275231
Shuffle_surrogate,0.41626338811978375
Shuffle_surrogate,0.48326035948283846
