epsilon,TT,L
0.1,0.0,0.0
0.2,2.0,2.0
0.3,2.140625,2.0
0.4,2.28110599078341,2.078125
0.5,2.525925925925926,2.3978494623655915
0.6,2.901673640167364,2.555282555282555
0.7,3.2549691569568195,2.8269525267993876
0.7999999999999999,3.6009685230024213,3.1563829787234043
0.8999999999999999,3.898317221625492,3.5808885163453477
0.9999999999999999,4.073973347837911,3.7593068035943515
1.0999999999999999,4.271988016263642,3.871670702179177
1.2,4.332227566760657,3.841339155749636
1.3,4.3534380361620695,3.7993138936535162
1.4,4.421949115998276,3.7183005089621597
1.5,4.562453806356245,3.7719554500639036
1.5999999999999999,4.716163154098886,3.855534998458218
1.7,4.947391210218662,4.012110491223296
1.8,5.1600914435009795,4.146294281223552
1.9,5.376450185384523,4.282112584220822
2.0,5.614820167880372,4.38722613458529
