file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0346-27_lc_liner.csv,27,3,0.9747832430210892,36.827158073730985,3.0745004336338386,57.910747132758786,0.9440763318314339,32.57818996399783
