file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
s3_0218+35_lc_liner.csv,9,4,0.876976339688483,49.93771058429022,3.3547707412714907,66.7998816293869,0.5901237593432177,7.04092988549084
