epsilon,TT,L
0.1,6.383177570093458,6.9393939393939394
0.2,5.742424242424242,5.7561904761904765
0.3,6.836997096640398,6.336378737541528
0.4,8.30568921596377,7.437024972855592
0.5,9.323548317977288,8.257765227914481
0.6,10.319901892081289,9.207930689770077
0.7,11.582458307597282,10.398632580261593
0.7999999999999999,13.019825987733562,11.636612770622088
0.8999999999999999,14.405335861321777,12.490890688259109
0.9999999999999999,15.817885542953983,13.333097762073027
1.0999999999999999,17.0207831707008,13.869068541300527
1.2,17.849738410998906,14.295594895018526
1.3,18.680374496326145,14.885879306910974
1.4,19.817230841560885,15.630502532138683
1.5,20.84773758287775,16.60830745341615
1.5999999999999999,22.322908060899326,18.046178343949045
1.7,24.391779141104294,19.779269048110674
1.8,27.094332247557002,21.795852235904082
1.9,30.2895363496288,24.223702342673405
2.0,33.11644444444445,26.52643064985451
