epsilon,TT,L
0.1,3.7734375,8.689655172413794
0.2,5.430921052631579,6.954545454545454
0.3,5.809847198641766,5.368794326241135
0.4,6.5675675675675675,5.610204081632653
0.5,7.061486486486486,5.517902813299233
0.6,6.7683433317951085,5.005833333333333
0.7,6.483364720652856,4.805099150141643
0.7999999999999999,6.187849006030824,4.474299065420561
0.8999999999999999,6.032252617359,4.323875035826885
0.9999999999999999,5.959167544783983,4.258134963965931
1.0999999999999999,5.967717636931023,4.2290871225269
1.2,6.099750161932081,4.222444889779559
1.3,6.366269447202913,4.351304347826087
1.4,6.636206377858002,4.527129197242606
1.5,7.085491308974814,4.849942845266549
1.5999999999999999,7.665545179895633,5.242719411589305
1.7,8.38765919771164,5.759795737994697
1.8,9.204651162790698,6.329014526894386
1.9,10.111397699546881,6.975292587776333
2.0,10.929086029100155,7.580162767039674
