RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05090087530789515,0.5012475377544321,2.5877966101694914,30,0.03333333333333333,1.0133060706377215,0.6894944189100459,3.0949012673150604,41.0699839953441,547,0.0018281535648994515
