RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05007220766182951,0.9927691043549712,19.82674922303791,34.32386363636363,150,0.006666666666666667,3.9540801320866468,0.9945768282662284,26.086206896551722,291.5992414664981,493,0.002028397565922921
