file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks2142-75_lc_liner.csv,4,4,0.9218126329570062,16.728869997550696,2.648730578595183,22.749213475229006,0.9945768282662284,19.82674922303791
