RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.050427032659751056,0.9950155763239875,19.39676113360324,243,0.00411522633744856,3.2910606019049524,0.9806853582554517,12.45910290237467,192.12101910828025,437,0.002288329519450801
