file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks1451-375_lc_liner.csv,9,5,0.9995656372869582,63.842736872393836,4.729875066803107,67.21454856618769,0.9956709956709957,19.23490832655491
