RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05356674018063432,0.3771596618061512,2.375,23,0.043478260869565216,0.7667319698513111,0.5901237593432177,2.677787044759522,29.71183285064129,552,0.0018115942028985507
