epsilon,TT,L
0.1,0.0,0.0
0.2,2.0,2.0
0.3,2.2205882352941178,2.022222222222222
0.4,2.4945054945054945,2.2212389380530975
0.5,2.9830788278992983,2.4441366574330563
0.6,3.581305709467598,2.8272811918063314
0.7,4.229590017825312,3.262937962070074
0.7999999999999999,5.073303167420814,3.815668202764977
0.8999999999999999,5.792878969044772,4.238668098818475
0.9999999999999999,6.523628795298727,4.688324097076247
1.0999999999999999,7.2966501669160815,5.218716954529432
1.2,8.08876712328767,5.818470804751548
1.3,9.07438551099612,6.55581165623971
1.4,10.127821973769082,7.292599248488809
1.5,11.129447063866266,7.958090614886731
1.5999999999999999,11.828616187989557,8.441527821439799
1.7,12.474928948436865,8.856730477058644
1.8,13.114487141296793,9.13368206916594
1.9,13.47080745341615,9.203746752358812
2.0,13.759107258138892,9.182763935268431
