time,data
0,1.68179e-07
1,1.43805e-07
2,2.7939e-07
3,1.5982900000000002e-07
4,1.4759400000000002e-07
5,1.23231e-07
6,1.24594e-07
7,1.7703600000000002e-07
8,1.32862e-07
9,1.0769100000000001e-07
10,7.24715e-08
11,1.22188e-07
12,8.75765e-08
13,1.51909e-07
14,1.15334e-07
15,8.4354e-08
16,1.77185e-07
17,1.1596800000000001e-07
18,1.6822e-07
19,1.7289800000000002e-07
20,7.681439999999998e-08
21,1.37122e-07
22,1.086e-07
23,9.56952e-08
24,1.23821e-07
25,1.0722600000000001e-07
26,7.915569999999998e-08
27,1.1614500000000001e-07
28,9.49843e-08
29,1.2152300000000002e-07
30,1.1463600000000001e-07
31,9.56918e-08
32,4.42776e-08
33,8.41743e-08
34,1.00943e-07
35,1.5039700000000002e-07
36,1.03426e-07
37,1.3979e-07
38,6.23342e-08
39,1.35096e-07
40,1.77301e-07
41,2.3382500000000002e-07
42,1.63698e-07
43,2.2537900000000002e-07
44,1.3732300000000002e-07
45,1.4082400000000002e-07
46,1.4946400000000002e-07
47,1.65371e-07
48,1.6413e-07
49,1.1280600000000001e-07
50,1.00148e-07
51,3.70911e-08
52,1.01619e-07
53,1.94718e-07
54,1.29944e-07
55,8.66993e-08
56,1.22599e-07
57,2.13181e-07
58,1.6125400000000002e-07
59,1.7952900000000002e-07
60,1.8043e-07
61,1.8289500000000002e-07
62,1.9252800000000002e-07
63,1.2523400000000002e-07
64,2.5617e-07
65,8.58127e-08
66,1.1993500000000002e-07
67,8.84473e-08
68,1.6152e-07
69,1.7303e-07
70,2.0110800000000003e-07
71,2.0815686304365002e-07
72,2.1655200000000002e-07
73,3.02605e-07
74,2.2379900000000003e-07
75,1.9379500000000002e-07
76,8.592959999999998e-08
77,1.04757e-07
78,1.3720600000000002e-07
79,1.2084600000000002e-07
80,2.0457300000000001e-07
81,1.85615e-07
82,1.41119e-07
83,8.883859999999998e-08
84,1.3973100000000002e-07
85,1.34658e-07
86,9.242670000000001e-08
87,1.23866e-07
88,1.0470400000000001e-07
89,1.63254e-07
90,3.1946000000000003e-07
91,1.9886500000000003e-07
92,1.4108200000000002e-07
93,1.77589e-07
94,1.9173900000000002e-07
95,9.13625e-08
96,1.45181e-07
97,2.102249864723315e-07
98,2.48814e-07
99,1.8705000000000002e-07
100,1.4535300000000002e-07
101,7.03111e-08
102,1.0187000000000001e-07
103,4.0402e-08
104,1.1813100000000001e-07
105,1.0090900000000001e-07
106,1.2058700000000002e-07
107,1.73854e-07
108,7.7366e-08
109,8.08569e-08
110,9.006309999999998e-08
111,7.77374e-08
112,1.46628e-07
113,1.9894900000000002e-07
114,1.9064000000000002e-07
115,2.37714e-07
116,1.80665e-07
117,1.24798e-07
118,1.8819200000000002e-07
119,7.03156e-08
120,1.672e-07
121,1.22606e-07
122,1.69762e-07
123,1.0616800000000001e-07
124,1.9039200000000003e-07
125,1.00534e-07
126,2.28797e-07
127,8.8499e-08
128,1.78793e-07
129,1.1086700000000001e-07
130,1.4488e-07
131,1.1429700000000001e-07
132,6.89527e-08
133,1.52863e-07
134,2.6699600000000004e-07
135,2.44364e-07
136,1.5427100000000002e-07
137,1.9252e-07
138,1.0932000000000002e-07
139,1.1543400000000001e-07
140,1.38951e-07
141,1.1691600000000001e-07
142,7.86129e-08
143,1.43547e-07
144,1.2203400000000002e-07
145,1.0946400000000001e-07
146,1.08749e-07
147,7.58318e-08
148,4.01342e-08
149,5.81184e-08
150,7.70292e-08
151,1.0380700000000001e-07
152,1.32557e-07
153,1.0480900000000001e-07
154,4.34697e-08
155,8.957209999999998e-08
156,1.1526000000000001e-07
157,8.09284e-08
158,8.5042e-08
159,1.0378600000000001e-07
160,9.79255e-08
161,1.6484e-07
162,2.55027e-07
163,9.52057e-08
164,9.961350000000001e-08
165,9.638810000000001e-08
166,9.55134e-08
167,1.54256e-07
168,1.76044e-07
169,2.01905e-07
