file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
txs1530-131_lc_liner.csv,5,6,0.9190624141436737,7.5424472720906,2.16273539829976,9.50935842714928,0.9225712822263957,16.742097723242836
