epsilon,TT,L
0.1,14.415384615384616,43.906976744186046
0.2,21.18018018018018,33.76190476190476
0.3,19.88157894736842,20.134099616858236
0.4,22.65691056910569,21.185185185185187
0.5,20.48341232227488,16.55599214145383
0.6,17.983660130718953,13.612244897959183
0.7,17.416775884665793,13.126673532440783
0.7999999999999999,15.133365901319003,10.945965951147299
0.8999999999999999,12.969872958257714,9.13326168726491
0.9999999999999999,11.488418079096045,7.910662824207493
1.0999999999999999,10.37381275440977,7.021421616358325
1.2,9.603052064631957,6.314328210213188
1.3,9.394744835965978,6.101114321089558
1.4,9.374900504112496,6.050508656077102
1.5,9.58169149447381,6.166371396360122
1.5999999999999999,9.797619047619047,6.265270250476051
1.7,10.320400632577755,6.609585201793722
1.8,10.976086504470784,7.014173661758635
1.9,11.216482532099134,7.138910709609846
2.0,11.451658902937542,7.204041399704288
